sample,tracer,observed,predicted,residual
mel26,C_star,0.6113691327703236,0.6074368030953772,0.003932329674946389
mel27,L,0.6065351891334098,0.5946902708863844,0.011844918247025382
mel27,h,0.9599222382598787,0.9364934234887077,0.02342881477117098
mel27,Si,0.835426756895552,0.8381704863679312,-0.0027437294723792194
mel27,Zn,0.9751804865578381,0.9994040392229595,-0.02422355266512144
mel27,Mn,0.9830112641157456,0.9681555853991328,0.014855678716612752
mel27,K,0.6544090727051446,0.6511331193768877,0.0032759533282569198
mel27,Ti,0.9424880092656102,0.8905118378325533,0.051976171433056884
mel27,y,0.965016454327347,0.9626517180824298,0.002364736244917176
mel27,C_star,0.525077662394173,0.5278882033157644,-0.002810540921591387
mel29,L,0.6321988500705388,0.6403816503892105,-0.00818280031867169
mel29,h,0.9758488392105692,0.9570824845982815,0.018766354612287706
mel29,Si,0.8794503946421302,0.8904863991914198,-0.011036004549289657
mel29,Zn,0.9784989319522045,0.9979255638519577,-0.019426631899753244
mel29,Mn,0.9156156498266633,0.8934739437708743,0.022141706055789023
mel29,K,0.7671337553915332,0.7397078165627696,0.02742593882876354
mel29,Ti,0.9320566810799773,0.9162920382139378,0.015764642866039513
mel29,y,0.9672804215877185,0.9639846044584603,0.003295817129258194
mel29,C_star,0.5415897773941089,0.5461912506304275,-0.004601473236318654
mel31,L,0.6644490255668646,0.6696583678511536,-0.0052093422842890424
mel31,h,0.9849643425323648,0.9712380024900827,0.013726340042282015
mel31,Si,0.9336453023980221,0.9267590516826145,0.006886250715407605
mel31,Zn,1.0142643989803768,0.9971735662640093,0.017090832716367466
mel31,Mn,0.8570031661041729,0.8388867173968491,0.018116448707323873
mel31,K,0.8300746118205582,0.7996698296868789,0.030404782133679253
mel31,Ti,0.9432901059293767,0.933646076143198,0.009644029786178732
mel31,y,0.9653776003113554,0.9646883371494104,0.000689263161945064
mel31,C_star,0.5430080256567771,0.556160245842033,-0.01315222018525597
mel33,L,0.6977409086278772,0.7346578512698058,-0.036916942641928574
mel33,h,0.9960776553493872,0.9847630267708902,0.011314628578496966
mel33,Si,0.848657164388832,0.9653581656041252,-0.11670100121529325
mel33,Zn,0.9565234491183996,0.9795218051037301,-0.02299835598533051
mel33,Mn,0.7012928654271234,0.7600533803734486,-0.05876051494632517
mel33,K,0.8299850987731375,0.8638307447906833,-0.033845646017545805
mel33,Ti,0.8695623577695636,0.9337096479465214,-0.06414729017695786
mel33,y,0.9695473452180275,0.9692450115201122,0.0003023336979153246
mel33,C_star,0.5775900000957754,0.6144950280834937,-0.03690502798771822
mel34,L,0.6099299877017248,0.6101303001563589,-0.00020031245463414393
mel34,h,0.963794030523265,0.9318859417874154,0.031908088735849605
mel34,Si,0.7749986287278516,0.8295962516713518,-0.054597622943500124
mel34,Zn,0.9594731783578366,0.9874602485539433,-0.02798707019610669
